order_id,order_date,region,category,channel,units_sold,unit_price,unit_cost,revenue,cost,profit
51252,2025-09-13,South,Home Office,Retail,7,233.74,217.98,1636.18,1525.86,110.32
51253,2025-08-07,Midwest,Accessories,Online,6,186.08,226.07,1116.48,1356.42,-239.94
51254,2025-10-24,Midwest,Home Office,Partner,3,236.58,272.44,709.74,817.32,-107.58
51255,2025-12-28,West,Software,Online,3,379.31,11.28,1137.93,33.84,1104.09
51256,2025-09-16,Northeast,Software,Retail,7,453.07,10.1,3171.49,70.7,3100.79
51257,2025-01-03,Northeast,Electronics,Online,5,43.89,146.96,219.45,734.8,-515.35
51258,2025-03-25,Midwest,Accessories,Online,5,271.57,18.5,1357.85,92.5,1265.35
51259,2025-06-05,West,Accessories,Online,1,35.76,292.61,35.76,292.61,-256.85
51260,2025-05-31,Midwest,Electronics,Retail,1,244.84,74.4,244.84,74.4,170.44
51261,2025-06-25,Midwest,Accessories,Retail,6,444.94,147.07,2669.64,882.42,1787.22
51262,2025-07-14,South,Home Office,Online,5,193.56,27.73,967.8,138.65,829.15
51263,2025-04-17,West,Home Office,Online,2,467.58,161.39,935.16,322.78,612.38
51264,2025-05-14,Northeast,Software,Partner,3,322.69,120.19,968.07,360.57,607.5
51265,2025-10-03,Northeast,Home Office,Online,6,468.39,22.95,2810.34,137.7,2672.64
51266,2025-12-18,Northeast,Accessories,Retail,1,383.44,107.19,383.44,107.19,276.25
51267,2025-06-04,Midwest,Electronics,Retail,2,69.65,123.52,139.3,247.04,-107.74
51268,2025-10-04,West,Software,Online,5,130.95,297.08,654.75,1485.4,-830.65
51269,2025-08-24,South,Electronics,Online,4,209.2,70.29,836.8,281.16,555.64
51270,2025-08-28,Northeast,Software,Online,1,101.65,167.99,101.65,167.99,-66.34
51271,2025-01-13,West,Software,Online,6,257.56,296.32,1545.36,1777.92,-232.56
51272,2025-12-08,Northeast,Electronics,Online,4,246.26,239.69,985.04,958.76,26.28
51273,2025-02-04,South,Home Office,Online,2,479.0,298.08,958.0,596.16,361.84
51274,2025-02-16,West,Home Office,Online,7,228.19,290.81,1597.33,2035.67,-438.34
51275,2025-08-02,Midwest,Home Office,Retail,3,397.1,151.97,1191.3,455.91,735.39
51276,2025-05-26,Midwest,Home Office,Retail,7,472.12,211.95,3304.84,1483.65,1821.19
51277,2025-06-08,Northeast,Electronics,Online,7,440.95,42.03,3086.65,294.21,2792.44
51278,2025-05-05,Northeast,Accessories,Online,7,120.16,137.93,841.12,965.51,-124.39
51279,2025-04-20,West,Software,Online,2,258.09,244.62,516.18,489.24,26.94
51280,2025-02-06,South,Electronics,Online,3,186.92,156.55,560.76,469.65,91.11
51281,2025-10-04,Northeast,Home Office,Retail,2,211.93,213.78,423.86,427.56,-3.7
51282,2025-01-14,West,Home Office,Online,7,193.19,226.27,1352.33,1583.89,-231.56
51283,2025-12-13,South,Electronics,Retail,1,416.65,83.51,416.65,83.51,333.14
51284,2025-08-20,Northeast,Software,Online,7,237.03,263.95,1659.21,1847.65,-188.44
51285,2025-11-12,Northeast,Electronics,Retail,1,271.37,143.35,271.37,143.35,128.02
51286,2025-05-04,West,Electronics,Online,6,491.57,70.95,2949.42,425.7,2523.72
51287,2025-10-06,Northeast,Accessories,Retail,7,48.79,260.97,341.53,1826.79,-1485.26
51288,2025-04-21,Midwest,Electronics,Partner,4,254.22,131.17,1016.88,524.68,492.2
51289,2025-05-04,South,Accessories,Retail,2,391.55,227.59,783.1,455.18,327.92
51290,2025-01-30,South,Software,Retail,7,92.56,168.93,647.92,1182.51,-534.59
51291,2025-04-25,Midwest,Electronics,Online,2,313.54,120.74,627.08,241.48,385.6
51292,2025-03-31,West,Electronics,Partner,7,134.94,244.86,944.58,1714.02,-769.44
51293,2025-07-31,Midwest,Home Office,Online,4,436.35,179.5,1745.4,718.0,1027.4
51294,2025-02-07,Midwest,Electronics,Online,7,177.01,123.26,1239.07,862.82,376.25
51295,2025-03-24,South,Home Office,Online,5,177.95,41.78,889.75,208.9,680.85
51296,2025-01-27,West,Home Office,Partner,6,307.13,269.68,1842.78,1618.08,224.7
51297,2025-08-05,Northeast,Home Office,Partner,2,108.11,20.29,216.22,40.58,175.64
51298,2025-12-26,Midwest,Software,Partner,6,156.75,260.32,940.5,1561.92,-621.42
51299,2025-08-03,Midwest,Accessories,Retail,2,219.98,114.39,439.96,228.78,211.18
51300,2025-08-09,West,Home Office,Online,2,189.75,195.41,379.5,390.82,-11.32
51301,2025-01-15,Midwest,Electronics,Partner,5,271.94,277.44,1359.7,1387.2,-27.5
51302,2025-09-16,West,Electronics,Partner,7,307.83,53.99,2154.81,377.93,1776.88
51303,2025-09-23,Northeast,Home Office,Online,1,292.0,174.42,292.0,174.42,117.58
51304,2025-04-30,West,Home Office,Online,6,334.0,231.69,2004.0,1390.14,613.86
51305,2025-05-08,Northeast,Electronics,Retail,4,167.72,229.7,670.88,918.8,-247.92
51306,2025-07-30,West,Home Office,Partner,6,80.68,162.43,484.08,974.58,-490.5
51307,2025-01-11,Midwest,Accessories,Partner,7,385.19,191.17,2696.33,1338.19,1358.14
51308,2025-06-25,Northeast,Accessories,Partner,5,428.37,229.68,2141.85,1148.4,993.45
51309,2025-05-13,Midwest,Software,Partner,3,143.36,253.9,430.08,761.7,-331.62
51310,2025-11-21,Northeast,Home Office,Partner,3,215.4,230.93,646.2,692.79,-46.59
51311,2025-11-16,West,Software,Retail,5,259.31,112.66,1296.55,563.3,733.25
51312,2025-01-14,West,Software,Retail,7,276.0,299.05,1932.0,2093.35,-161.35
51313,2025-02-19,West,Software,Online,5,336.56,136.01,1682.8,680.05,1002.75
51314,2025-03-13,South,Home Office,Retail,1,39.97,17.09,39.97,17.09,22.88
51315,2025-03-10,South,Software,Online,6,366.31,115.16,2197.86,690.96,1506.9
51316,2025-01-16,Northeast,Accessories,Partner,7,49.75,47.06,348.25,329.42,18.83
51317,2025-11-30,South,Software,Online,6,244.78,45.22,1468.68,271.32,1197.36
51318,2025-12-23,West,Accessories,Online,3,417.28,91.65,1251.84,274.95,976.89
51319,2025-02-25,South,Accessories,Online,7,236.58,25.48,1656.06,178.36,1477.7
51320,2025-04-15,South,Home Office,Retail,4,91.56,209.67,366.24,838.68,-472.44
51321,2025-05-12,Midwest,Software,Online,6,492.82,31.46,2956.92,188.76,2768.16
51322,2025-02-17,Northeast,Home Office,Online,2,446.86,68.95,893.72,137.9,755.82
51323,2025-09-05,Northeast,Accessories,Online,2,390.23,36.94,780.46,73.88,706.58
51324,2025-09-30,Northeast,Electronics,Online,1,217.53,28.32,217.53,28.32,189.21
51325,2025-04-21,South,Software,Online,7,108.25,87.65,757.75,613.55,144.2
51326,2025-11-22,West,Home Office,Online,1,471.88,175.85,471.88,175.85,296.03
51327,2025-12-02,Midwest,Electronics,Online,7,275.53,289.76,1928.71,2028.32,-99.61
51328,2025-12-15,Northeast,Software,Online,3,429.13,263.91,1287.39,791.73,495.66
51329,2025-02-07,South,Software,Online,4,184.21,264.02,736.84,1056.08,-319.24
51330,2025-12-23,West,Home Office,Online,4,180.94,61.06,723.76,244.24,479.52
51331,2025-08-28,Midwest,Electronics,Partner,5,493.06,86.82,2465.3,434.1,2031.2
51332,2025-11-14,Midwest,Home Office,Online,1,270.48,32.15,270.48,32.15,238.33
51333,2025-05-01,Northeast,Software,Online,7,87.53,235.76,612.71,1650.32,-1037.61
51334,2025-02-17,Northeast,Software,Online,6,125.44,30.25,752.64,181.5,571.14
51335,2025-01-10,West,Accessories,Online,2,251.33,171.44,502.66,342.88,159.78
51336,2025-08-21,South,Software,Online,6,40.39,81.88,242.34,491.28,-248.94
51337,2025-02-05,West,Software,Online,2,242.02,80.6,484.04,161.2,322.84
51338,2025-01-04,Northeast,Electronics,Retail,3,221.09,297.31,663.27,891.93,-228.66
51339,2025-02-13,West,Electronics,Retail,2,394.08,229.47,788.16,458.94,329.22
51340,2025-02-25,South,Accessories,Online,6,190.37,252.71,1142.22,1516.26,-374.04
51341,2025-02-11,Midwest,Accessories,Retail,6,491.62,175.87,2949.72,1055.22,1894.5
51342,2025-09-12,Midwest,Accessories,Online,4,106.77,262.59,427.08,1050.36,-623.28
51343,2025-08-16,Midwest,Home Office,Partner,7,303.67,197.19,2125.69,1380.33,745.36
51344,2025-04-24,Midwest,Home Office,Online,4,63.06,284.39,252.24,1137.56,-885.32
51345,2025-08-25,Northeast,Accessories,Retail,1,372.25,91.59,372.25,91.59,280.66
51346,2025-06-23,Northeast,Home Office,Online,6,497.48,182.64,2984.88,1095.84,1889.04
51347,2025-09-12,South,Software,Partner,7,413.19,210.14,2892.33,1470.98,1421.35
51348,2025-10-04,South,Accessories,Online,3,286.74,123.95,860.22,371.85,488.37
51349,2025-12-01,South,Accessories,Online,2,252.68,265.12,505.36,530.24,-24.88
51350,2025-03-10,South,Home Office,Retail,1,420.81,294.14,420.81,294.14,126.67
51351,2025-11-22,West,Electronics,Online,5,469.27,153.19,2346.35,765.95,1580.4
51352,2025-08-18,South,Accessories,Retail,5,494.82,123.29,2474.1,616.45,1857.65
51353,2025-03-08,Midwest,Home Office,Retail,7,210.34,146.86,1472.38,1028.02,444.36
51354,2025-10-31,Midwest,Home Office,Online,2,495.64,257.29,991.28,514.58,476.7
51355,2025-02-05,Midwest,Electronics,Online,2,94.84,197.19,189.68,394.38,-204.7
51356,2025-06-08,West,Accessories,Online,7,141.7,22.98,991.9,160.86,831.04
51357,2025-05-29,South,Electronics,Retail,2,62.73,167.23,125.46,334.46,-209.0
51358,2025-01-27,Midwest,Software,Online,4,150.43,15.02,601.72,60.08,541.64
51359,2025-03-13,Midwest,Electronics,Online,2,388.61,235.78,777.22,471.56,305.66
51360,2025-09-05,Midwest,Electronics,Partner,5,429.4,105.21,2147.0,526.05,1620.95
51361,2025-04-11,Midwest,Home Office,Online,2,393.87,146.88,787.74,293.76,493.98
51362,2025-07-09,Northeast,Electronics,Partner,6,322.91,241.62,1937.46,1449.72,487.74
51363,2025-04-06,South,Software,Retail,7,266.7,23.47,1866.9,164.29,1702.61
51364,2025-10-09,South,Home Office,Online,3,360.18,55.98,1080.54,167.94,912.6
51365,2025-11-18,West,Software,Online,5,207.6,125.41,1038.0,627.05,410.95
51366,2025-10-05,Northeast,Electronics,Retail,3,423.83,76.68,1271.49,230.04,1041.45
51367,2025-01-17,West,Software,Online,5,345.05,107.99,1725.25,539.95,1185.3
51368,2025-09-20,Midwest,Software,Online,1,354.95,299.47,354.95,299.47,55.48
51369,2025-04-17,West,Electronics,Online,6,277.25,249.37,1663.5,1496.22,167.28
51370,2025-03-09,Midwest,Electronics,Retail,5,444.91,266.33,2224.55,1331.65,892.9
51371,2025-05-08,Midwest,Home Office,Retail,6,140.97,281.75,845.82,1690.5,-844.68
51372,2025-10-20,South,Home Office,Online,5,202.95,108.87,1014.75,544.35,470.4
51373,2025-10-21,South,Accessories,Online,3,393.27,96.15,1179.81,288.45,891.36
51374,2025-04-06,South,Home Office,Retail,3,256.52,77.88,769.56,233.64,535.92
51375,2025-01-01,South,Electronics,Partner,7,446.82,250.73,3127.74,1755.11,1372.63
51376,2025-10-25,South,Software,Online,5,186.27,207.07,931.35,1035.35,-104.0
51377,2025-06-29,Northeast,Software,Online,5,197.28,78.49,986.4,392.45,593.95
51378,2025-06-30,South,Home Office,Partner,4,446.59,119.33,1786.36,477.32,1309.04
51379,2025-08-23,West,Home Office,Retail,6,242.9,156.95,1457.4,941.7,515.7
51380,2025-11-15,Midwest,Electronics,Retail,6,267.74,163.16,1606.44,978.96,627.48
51381,2025-12-03,South,Software,Partner,6,179.73,267.73,1078.38,1606.38,-528.0
51382,2025-01-08,Northeast,Accessories,Retail,6,152.8,120.36,916.8,722.16,194.64
51383,2025-01-27,West,Accessories,Online,1,334.86,273.47,334.86,273.47,61.39
51384,2025-11-04,West,Home Office,Retail,1,77.52,138.0,77.52,138.0,-60.48
51385,2025-05-26,Midwest,Accessories,Retail,2,442.05,226.45,884.1,452.9,431.2
51386,2025-04-01,West,Electronics,Partner,5,394.02,279.77,1970.1,1398.85,571.25
51387,2025-12-08,West,Accessories,Online,5,111.56,273.2,557.8,1366.0,-808.2
51388,2025-09-29,West,Home Office,Online,5,353.13,26.52,1765.65,132.6,1633.05
51389,2025-11-18,West,Electronics,Retail,5,309.26,69.65,1546.3,348.25,1198.05
51390,2025-01-05,Northeast,Software,Online,6,108.58,148.3,651.48,889.8,-238.32
51391,2025-03-23,Midwest,Electronics,Online,6,151.14,135.15,906.84,810.9,95.94
51392,2025-08-07,South,Home Office,Partner,1,216.31,195.86,216.31,195.86,20.45
51393,2025-04-28,West,Home Office,Online,3,355.64,283.97,1066.92,851.91,215.01
51394,2025-03-22,Northeast,Accessories,Retail,4,326.59,42.6,1306.36,170.4,1135.96
51395,2025-03-11,Midwest,Accessories,Partner,6,275.47,141.04,1652.82,846.24,806.58
51396,2025-04-25,South,Software,Online,6,388.84,65.8,2333.04,394.8,1938.24
51397,2025-09-20,Midwest,Software,Partner,7,383.81,269.29,2686.67,1885.03,801.64
51398,2025-11-02,Northeast,Home Office,Retail,6,316.57,289.73,1899.42,1738.38,161.04
51399,2025-05-22,Northeast,Home Office,Online,3,397.76,148.82,1193.28,446.46,746.82
51400,2025-07-26,Northeast,Home Office,Online,3,180.45,40.16,541.35,120.48,420.87
51401,2025-04-21,West,Software,Partner,1,443.0,237.74,443.0,237.74,205.26
51402,2025-10-30,Northeast,Home Office,Online,6,315.16,212.17,1890.96,1273.02,617.94
51403,2025-04-22,South,Software,Online,7,414.73,112.85,2903.11,789.95,2113.16
51404,2025-02-12,West,Home Office,Online,4,282.21,267.35,1128.84,1069.4,59.44
51405,2025-12-13,Midwest,Electronics,Online,5,124.85,292.99,624.25,1464.95,-840.7
51406,2025-10-12,South,Electronics,Online,6,280.36,171.78,1682.16,1030.68,651.48
51407,2025-05-08,West,Home Office,Partner,1,198.13,174.06,198.13,174.06,24.07
51408,2025-07-04,Northeast,Electronics,Partner,1,354.8,96.28,354.8,96.28,258.52
51409,2025-08-17,Midwest,Software,Online,4,248.38,179.51,993.52,718.04,275.48
51410,2025-08-09,Northeast,Accessories,Online,7,421.33,137.5,2949.31,962.5,1986.81
51411,2025-12-18,South,Electronics,Retail,2,345.47,97.64,690.94,195.28,495.66
51412,2025-04-27,South,Accessories,Online,1,348.58,29.48,348.58,29.48,319.1
51413,2025-03-11,West,Electronics,Retail,3,124.23,83.29,372.69,249.87,122.82
51414,2025-03-11,South,Software,Partner,3,492.44,67.38,1477.32,202.14,1275.18
51415,2025-04-20,Midwest,Electronics,Partner,5,424.0,167.19,2120.0,835.95,1284.05
51416,2025-05-12,West,Electronics,Online,1,398.72,184.48,398.72,184.48,214.24
51417,2025-02-25,Midwest,Home Office,Online,7,178.5,186.49,1249.5,1305.43,-55.93
51418,2025-03-30,Northeast,Accessories,Online,5,277.1,122.57,1385.5,612.85,772.65
51419,2025-05-17,Midwest,Accessories,Online,1,85.81,132.16,85.81,132.16,-46.35
51420,2025-05-11,Midwest,Software,Online,4,278.47,251.93,1113.88,1007.72,106.16
51421,2025-08-06,South,Software,Partner,6,90.03,148.11,540.18,888.66,-348.48
51422,2025-06-25,Northeast,Accessories,Partner,7,285.46,296.45,1998.22,2075.15,-76.93
51423,2025-06-20,South,Home Office,Partner,1,331.39,137.49,331.39,137.49,193.9
51424,2025-04-10,Northeast,Home Office,Partner,7,207.29,198.38,1451.03,1388.66,62.37
51425,2025-05-09,Northeast,Accessories,Online,2,259.3,24.61,518.6,49.22,469.38
51426,2025-02-26,Midwest,Electronics,Retail,7,440.31,199.47,3082.17,1396.29,1685.88
51427,2025-06-30,South,Accessories,Online,7,72.11,256.91,504.77,1798.37,-1293.6
51428,2025-09-03,Midwest,Electronics,Online,3,400.03,283.31,1200.09,849.93,350.16
51429,2025-05-24,Midwest,Accessories,Online,4,101.96,299.22,407.84,1196.88,-789.04
51430,2025-02-20,Midwest,Electronics,Retail,6,37.62,91.83,225.72,550.98,-325.26
51431,2025-08-06,Northeast,Home Office,Retail,6,109.08,176.86,654.48,1061.16,-406.68
51432,2025-04-14,South,Accessories,Online,3,387.22,140.71,1161.66,422.13,739.53
51433,2025-02-24,South,Software,Online,7,214.46,173.51,1501.22,1214.57,286.65
51434,2025-09-14,Midwest,Electronics,Online,6,438.81,55.66,2632.86,333.96,2298.9
51435,2025-12-12,Northeast,Home Office,Online,5,271.86,258.28,1359.3,1291.4,67.9
51436,2025-06-05,South,Software,Online,4,30.68,273.77,122.72,1095.08,-972.36
51437,2025-02-22,West,Home Office,Retail,2,364.02,140.4,728.04,280.8,447.24
51438,2025-11-25,South,Electronics,Retail,3,72.91,91.32,218.73,273.96,-55.23
51439,2025-07-06,Midwest,Accessories,Online,1,398.9,50.84,398.9,50.84,348.06
51440,2025-12-30,West,Home Office,Retail,1,100.69,208.29,100.69,208.29,-107.6
51441,2025-05-30,Northeast,Accessories,Online,1,185.81,100.55,185.81,100.55,85.26
51442,2025-09-21,West,Accessories,Partner,4,385.41,273.77,1541.64,1095.08,446.56
51443,2025-09-07,West,Home Office,Online,2,478.03,204.59,956.06,409.18,546.88
51444,2025-10-25,Midwest,Home Office,Retail,6,198.29,197.25,1189.74,1183.5,6.24
51445,2025-07-30,South,Home Office,Partner,2,418.11,172.23,836.22,344.46,491.76
51446,2025-01-25,Northeast,Accessories,Partner,2,111.58,23.28,223.16,46.56,176.6
51447,2025-10-21,West,Software,Online,3,407.45,280.26,1222.35,840.78,381.57
51448,2025-12-07,Midwest,Electronics,Retail,4,335.6,192.1,1342.4,768.4,574.0
51449,2025-06-01,South,Software,Online,1,112.52,298.28,112.52,298.28,-185.76
51450,2025-01-24,West,Accessories,Online,3,165.2,165.83,495.6,497.49,-1.89
51451,2025-09-09,Midwest,Home Office,Online,6,83.25,215.93,499.5,1295.58,-796.08
51452,2025-03-01,Midwest,Home Office,Partner,2,203.82,26.3,407.64,52.6,355.04
51453,2025-03-07,Midwest,Electronics,Partner,7,117.75,193.2,824.25,1352.4,-528.15
51454,2025-02-22,Northeast,Electronics,Online,1,329.12,231.75,329.12,231.75,97.37
51455,2025-04-16,South,Software,Online,4,497.36,235.77,1989.44,943.08,1046.36
51456,2025-04-06,West,Software,Partner,5,25.76,233.33,128.8,1166.65,-1037.85
51457,2025-06-25,South,Electronics,Online,2,279.64,75.62,559.28,151.24,408.04
51458,2025-02-08,South,Accessories,Online,2,295.36,292.87,590.72,585.74,4.98
51459,2025-06-17,West,Software,Online,2,458.82,298.6,917.64,597.2,320.44
51460,2025-02-11,South,Home Office,Retail,2,262.88,31.92,525.76,63.84,461.92
51461,2025-04-14,Northeast,Home Office,Online,1,280.98,281.57,280.98,281.57,-0.59
51462,2025-11-29,West,Accessories,Retail,4,246.39,93.94,985.56,375.76,609.8
51463,2025-07-23,West,Electronics,Online,3,149.07,209.89,447.21,629.67,-182.46
51464,2025-01-08,Midwest,Software,Online,1,46.89,108.05,46.89,108.05,-61.16
51465,2025-10-09,South,Home Office,Online,4,216.16,290.65,864.64,1162.6,-297.96
51466,2025-02-12,West,Electronics,Online,3,45.24,39.44,135.72,118.32,17.4
51467,2025-04-20,West,Software,Online,2,284.24,154.35,568.48,308.7,259.78
51468,2025-07-29,Northeast,Accessories,Online,4,167.5,134.13,670.0,536.52,133.48
51469,2025-08-25,Midwest,Home Office,Retail,2,276.13,104.55,552.26,209.1,343.16
51470,2025-12-22,West,Accessories,Online,7,84.46,197.2,591.22,1380.4,-789.18
51471,2025-11-15,Northeast,Accessories,Retail,4,467.66,48.01,1870.64,192.04,1678.6
51472,2025-02-18,West,Accessories,Partner,6,449.37,217.83,2696.22,1306.98,1389.24
51473,2025-04-25,West,Software,Retail,5,111.2,294.37,556.0,1471.85,-915.85
51474,2025-06-04,West,Accessories,Partner,2,184.85,243.32,369.7,486.64,-116.94
51475,2025-05-17,Northeast,Software,Online,2,314.48,259.4,628.96,518.8,110.16
51476,2025-06-16,South,Software,Online,2,65.93,114.29,131.86,228.58,-96.72
51477,2025-11-17,West,Accessories,Partner,6,190.19,104.22,1141.14,625.32,515.82
51478,2025-07-18,West,Accessories,Partner,1,140.53,159.94,140.53,159.94,-19.41
51479,2025-03-12,South,Electronics,Partner,3,459.45,23.26,1378.35,69.78,1308.57
51480,2025-01-07,West,Home Office,Retail,2,429.21,284.15,858.42,568.3,290.12
51481,2025-07-19,Midwest,Electronics,Retail,2,298.32,51.7,596.64,103.4,493.24
51482,2025-12-02,West,Home Office,Online,1,269.77,271.87,269.77,271.87,-2.1
51483,2025-03-08,Midwest,Home Office,Retail,1,466.75,34.24,466.75,34.24,432.51
51484,2025-05-18,South,Electronics,Online,5,467.57,248.56,2337.85,1242.8,1095.05
51485,2025-08-30,Northeast,Electronics,Online,4,485.28,54.07,1941.12,216.28,1724.84
51486,2025-08-01,South,Home Office,Online,2,80.18,21.06,160.36,42.12,118.24
51487,2025-06-30,West,Home Office,Online,4,97.07,218.65,388.28,874.6,-486.32
51488,2025-09-11,Midwest,Home Office,Online,7,344.83,91.28,2413.81,638.96,1774.85
51489,2025-04-11,Northeast,Software,Retail,1,279.89,217.2,279.89,217.2,62.69
51490,2025-12-17,West,Home Office,Partner,1,28.86,170.97,28.86,170.97,-142.11
51491,2025-03-28,Northeast,Accessories,Retail,5,49.75,41.55,248.75,207.75,41.0
51492,2025-07-04,Northeast,Accessories,Online,3,446.28,280.32,1338.84,840.96,497.88
51493,2025-04-01,West,Accessories,Partner,6,437.06,141.17,2622.36,847.02,1775.34
51494,2025-09-05,South,Electronics,Online,6,191.49,222.99,1148.94,1337.94,-189.0
51495,2025-08-02,West,Electronics,Retail,6,447.7,155.3,2686.2,931.8,1754.4
51496,2025-12-25,West,Electronics,Online,1,304.96,185.26,304.96,185.26,119.7
51497,2025-09-06,South,Home Office,Online,2,406.83,97.8,813.66,195.6,618.06
51498,2025-05-06,Midwest,Accessories,Online,5,225.17,68.1,1125.85,340.5,785.35
51499,2025-01-04,West,Home Office,Retail,3,74.43,167.35,223.29,502.05,-278.76
51500,2025-03-29,Northeast,Software,Online,7,228.19,137.66,1597.33,963.62,633.71
